item_id	item_flavor	item_ref_type	item_ref_value	item_name	citation_doi	citation_pmid	citation_arxiv	citation_url	citation_title	citation_authors	citation_year	citation_journal	citation_relationship	citation_type	citation_source	discovered_date	citation_status	citation_merged_into	citation_comment	curated_by	curated_date	oa_status	pdf_url	pdf_path
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1016/j.biopsycho.2024.108857				Trait reward sensitivity modulates connectivity with the temporoparietal junction and Anterior Insula during strategic decision making	Daniel Sazhin; James B. Wyngaarden; Jeff B. Dennison; Ori Zaff; Dominic Fareri; Michael S. McCloskey; Lauren B. Alloy; Johanna M. Jarcho; David V. Smith	2024	Biological Psychology	Cites		crossref		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.34734/fzj-2024-05845								Cites		crossref		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1016/j.dib.2024.110197				An fMRI dataset of social and nonsocial reward processing in young adults	David V. Smith; James Β. Wyngaarden; Cooper J. Sharp; Daniel Sazhin; Ori Zaff; Dominic S. Fareri; Johanna M.﻿ Jarcho	2024	Data in Brief	Cites	Publication	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1016/j.dib.2024.110810				Social reward and nonsocial reward processing across the adult lifespan: An interim multi-echo fMRI and diffusion dataset	David V. Smith; Cooper J. Sharp; Abraham Dachs; James Β. Wyngaarden; Daniel Sazhin; Yi Yang; Melanie Kos; Tia Tropea; Ishika Kohli; John A. Clithero; Ingrid R. Olson; Tania Giovannetti; Dominic S. Fareri; Johanna M.﻿ Jarcho	2024	Data in Brief	Cites	Publication	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1162/imag.a.21				Challenging the status quo: A guide to open and reproducible neuroimaging for early career researchers	Nikhil Bhagwat; Sebastian Urchs; Jean‐Baptiste Poline; Yufang Yang	2025	Imaging Neuroscience	Cites	Publication	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.31234/osf.io/k7d56				An fMRI Dataset on Social Reward Processing and Decision Making in Younger and Older Adults	David V. Smith; Rita M. Ludwig; Jeffrey B. Dennison; Crystal Reeck; Dominic S. Fareri	2023		Cites	Preprint	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1016/j.rico.2025.100515				Diegif: An efficient and secured DICOM to EGIF conversion framework for confidentiality in machine learning training	Abdullah Al Siam; Md. Maruf Hassan; Md. Atikur Rahaman; Masuk Abdullah	2025	Results in Control and Optimization	Cites	Publication	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1109/icaic63015.2025.10848861				Secure Medical Imaging: A DICOM to JPEG 2000 Conversion Algorithm with Integrated Encryption	Abdullah Al Siam; Md. Maruf Hassan; Touhid Bhuiyan	2025		Cites	Publication	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1016/j.cub.2025.03.062				Healthy aging delays and dedifferentiates high-level visual representations	Marleen Haupt; Douglas D. Garrett; Radoslaw Martin Cichy	2025	Current Biology	Cites	Publication	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.31234/osf.io/vqpnx				An fMRI dataset of social and nonsocial reward processing in young adults	David V. Smith; James Β. Wyngaarden; Cooper J. Sharp; Daniel Sazhin; Ori Zaff; Dominic S. Fareri; Johanna M.﻿ Jarcho	2024		Cites	Preprint	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1101/2025.06.25.661530				WITHDRAWN: A systematic protocol to identify “clinical controls” for pediatric neuroimaging research from clinically acquired brain MRIs	Dabriel Zimmerman; Ayan S. Mandal; Benjamin Jung; Matthew J. Buczek; Jenna Schabdach; Shivaram Karandikar; Eren Kafadar; Laura Mercedes; Susan J. Kohler; Leila Abdel-Qader; Raquel E. Gur; David R. Roalf; Theodore D. Satterthwaite; J. Eric Schmitt; Remo Williams; Vivek Padmanabhan; Jakob Seidlitz; Lauren K. White; Susan Sotardi; Arastoo Vossough; Aaron Alexander‐Bloch	2025		Cites	Preprint	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1101/2023.10.19.562908				Social Closeness and Reward Sensitivity Enhance Corticostriatal Function during Experiences of Shared Rewards	David V. Smith; Ori Zaff; James Β. Wyngaarden; Jeffrey B. Dennison; Jason Chein; Jason Chein; Lauren B. Alloy; Lauren B. Alloy; David V. Smith; Dominic S. Fareri	2023		Cites	Preprint	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1101/2023.10.19.563125				Trait Reward Sensitivity Modulates Connectivity with the Temporoparietal Junction and Anterior Insula during Strategic Decision Making	Daniel Sazhin; James Β. Wyngaarden; Jeff B. Dennison; Ori Zaff; Dominic S. Fareri; Michael S. McCloskey; Lauren B. Alloy; Johanna M.﻿ Jarcho; David V. Smith	2023		Cites	Preprint	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1101/2025.05.10.653174				Locus coeruleus-related insula activation supports implicit learning	Martin J. Dahl; Tiantian Li; Mara Mather; Markus Werkle‐Bergner	2025		Cites	Preprint	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1101/2025.01.10.632431				Attentional enhancement and suppression of stimulus-synchronized BOLD oscillations	Reebal W. Rafeh; Geoffrey N. Ngo; Lyle Muller; Ali R. Khan; Ravi S. Menon; Marieke Mur; Taylor W. Schmitz	2025		Cites	Preprint	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1101/2025.03.17.643748				Optimising 7T-fMRI for imaging regions of magnetic susceptibility	Saskia L Frisby; Marta Correia; Minghao Zhang; Christopher T. Rodgers; Timothy T. Rogers; Matthew A. Lambon Ralph; Ajay D. Halai	2025		Cites	Preprint	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1101/2025.04.17.649386				Trait reward sensitivity and behavioral motivation are associated with connectivity between the default mode network and the striatum during reward anticipation	James Β. Wyngaarden; Akanksha Nambiar; Jeffrey B. Dennison; Lauren B. Alloy; Dominic S. Fareri; Johanna M.﻿ Jarcho; David V. Smith	2025		Cites	Preprint	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1016/j.bpsgos.2025.100489				Association of Psychological Resilience With Decelerated Brain Aging in Cognitively Healthy World Trade Center Responders	Saren H. Seeley; Rachel Fremont; Zoe Schreiber; Laurel Morris; Leah Cahn; James W. Murrough; Daniela Schiller; Dennis S. Charney; Robert H. Pietrzak; M. Mercedes Pérez-Rodríguez; Adriana Feder	2025	Biological Psychiatry Global Open Science	Cites	Publication	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1101/2025.07.01.662576				Multiplexed BOLD oscillations reveal the interplay of normalization and attention	Reebal W. Rafeh; Geoffrey N. Ngo; Lyle Muller; Ali R. Khan; Ravi S. Menon; Marieke Mur; Taylor W. Schmitz	2025		Cites	Preprint	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1101/2025.08.13.670194				Older Adults Show Altered Network Connectivity during Fairness Decisions with Similar and Dissimilar Partners	Yi‐Hsin Yang; Rita M. Ludwig; James Β. Wyngaarden; Derrick Dwamena; Katherine Hackett; Tania Giovannetti; Dominic S. Fareri; David V. Smith	2025		Cites	Preprint	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1101/2025.08.22.671718				Adjudicating competing theories of semantic representation with 7T-fMRI and multivariate decoding	Saskia L Frisby; Christopher R. Cox; Ajay D. Halai; Matthew A. Lambon Ralph; Timothy T. Rogers	2025		Cites	Preprint	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.52294/001c.144107				Democratizing open neuroimaging: Neurodesk’s approach to open data accessibility and utilization	Thuy Dao; Michèle Masson‐Trottier; Fernanda L. Ribeiro; Joshua Scarsbrook; Ashley Stewart; Xincheng Ye; E B Hamilton; Steffen Bollmann; Aswin Narayanan	2025	Aperture Neuro	Cites	Publication	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1136/bmjopen-2025-106428				Systematic protocol to identify ‘clinical controls’ for paediatric neuroimaging research from clinically acquired brain MRIs	Dabriel Zimmerman; Ayan S. Mandal; Benjamin Jung; Matthew J. Buczek; Jenna Schabdach; Shivaram Karandikar; Eren Kafadar; Margaret Gardner; Maryam Daniali; Laura Mercedes; Susan J. Kohler; Leila Abdel-Qader; Raquel E. Gur; David R. Roalf; Theodore D Satterthwaite; Remo Williams; Viveknarayanan Padmanabhan; Jakob Seidlitz; Lauren K. White; Susan Sotardi; J. Eric Schmitt; Arastoo Vossough; Aaron Alexander-Bloch	2025	BMJ Open	Cites	Publication	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1136/bmjopen-2025-106431				A prospective protocol for remotely investigating brain-behaviour-genetics associations in adolescent patients in a paediatric health system with pre-existing clinical brain MRIs	Laura Mercedes; Matthew J. Buczek; Eren Kafadar; Grace E. DiDomenico; Benjamin Jung; Dabriel Zimmerman; Jenna Schabdach; Megan M. Himes; Susan Sotardi; Arastoo Vossough; Kathryn H. Driesbaugh; Tyler M. Moore; Ran Barzilay; Monica E. Calkins; Raquel E. Gur; David R. Roalf; Theodore D Satterthwaite; Lauren K. White; Aaron Alexander‐Bloch	2025	BMJ Open	Cites	Publication	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1101/2025.10.20.683071				Disrupted Integration–Segregation Balance in the Intact Hemisphere in Chronic Spatial Neglect	Yusaku Takamura; Marine Lunven; Yvonne Serhan; Clémence Bourlon; Smadar Ovadia‐Caro; Paolo Bartolomeo	2025		Cites	Preprint	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.52294/001c.145049				Adopting open-science infrastructure in the ENIGMA-Parkinson’s Disease consortium: A case study	Sebastian Urchs; Nikhil Bhagwat; Emile d’Angremont; Eva M. van Heese; Alyssa Dai; Mathieu Dugré; Arman Jahanpour; Max A. Laansma; Brent McPherson; Michelle Wang; Tim D. van Balkom; Henk W. Berendse; Anna Dortmond; Franziska Goltz; Alain Dagher; Rick C. Helmich; Odile A. van den Heuvel; Martin E. Johansson; Teus van Laar; Elbrich M. Postma; Neda Jahanshad; Paul M. Thompson; Chris Vriend; Ysbrand D. van der Werf; Jean‐Baptiste Poline	2025	Aperture Neuro	Cites	Publication	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1101/2025.11.10.687633				An Open, Fully-processed, Longitudinal Data Resource to Study Brain Development and Transdiagnostic Executive Function	Brooke L. Sevchik; Golia Shafiei; Kristin Murtha; Sophia Linguiti; Lia Brodrick; Juliette B. H. Brook; Matthew Cieslak; Elizabeth A. Flook; Kahini Mehta; Steven L. Meisler; Kosha Ruparel; Sage Rush; Taylor Salo; S. Parker Singleton; Tien T. Tong; Mrugank Salunke; Danielle S. Bassett; Monica E. Calkins; Mark A. Elliott; Raquel E. Gur; Ruben C. Gur; Tyler M. Moore; J. Cobb Scott; Russell T. Shinohara; M. Dylan Tisdall; Daniel H. Wolf; David R. Roalf; Theodore D. Satterthwaite	2025		Cites	Preprint	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1101/2025.11.20.689349				Neural and Behavioral Responses to Social Norm Violations Across Trust and Fairness Contexts	Derrick Dwamena; James Stanley; James Β. Wyngaarden; Melanie Kos; Cooper J. Sharp; Yi Yang; Johanna M.﻿ Jarcho; Dominic S. Fareri; David V. Smith	2025		Cites	Preprint	openalex		active
heudiconv	latest	doi	10.21105/joss.05839	HeuDiConv	10.1109/embc58623.2025.11251808				Standardizing CT data with BIDS: Applications in Lung and Brain Imaging <sup>*</sup>	Giulia Raffaella De Luca; Hugo Boniface; Stefano Diciotti	2025		Cites	Publication	openalex		active
heudiconv	latest	doi	10.5281/zenodo.1012598	HeuDiConv	10.5281/zenodo.2653784								Cites		crossref		active
heudiconv	latest	doi	10.5281/zenodo.1012598	HeuDiConv	10.5281/zenodo.2653788								Cites		crossref		active
heudiconv	latest	doi	10.5281/zenodo.1012598	HeuDiConv	10.5281/zenodo.1012599								Cites		crossref		active
heudiconv	latest	doi	10.5281/zenodo.1012598	HeuDiConv	10.5281/zenodo.1306159								Cites		crossref		active
heudiconv	latest	doi	10.5281/zenodo.1012598	HeuDiConv	10.5281/zenodo.2538400								Cites		crossref		active
heudiconv	latest	doi	10.5281/zenodo.1012598	HeuDiConv	10.5281/zenodo.2532117								Cites		crossref		active
heudiconv	latest	doi	10.5281/zenodo.1012598	HeuDiConv	10.5281/zenodo.3579455								Cites		crossref		active
heudiconv	latest	doi	10.5281/zenodo.1012598	HeuDiConv	10.1038/s41596-020-0327-3				Analysis of task-based functional MRI data preprocessed with fMRIPrep	Oscar Esteban; Rastko Ciric; Karolina Finc; Ross W. Blair; Christopher J. Markiewicz; Craig A. Moodie; James D. Kent; Mathias Goncalves; Elizabeth DuPre; Daniel E. P. Gomez; Zhifang Ye; Taylor Salo; Romain Valabregue; Inge K. Amlien; Franziskus Liem; Nir Jacoby; Hrvoje Stojić; Matthew Cieslak; Sebastian Urchs; Yaroslav O. Halchenko; Satrajit S. Ghosh; Alejandro De La Vega; Tal Yarkoni; Jessey Wright; William H. Thompson; Russell A. Poldrack; Krzysztof J. Gorgolewski	2020	Nature Protocols	Cites		crossref		active
heudiconv	latest	doi	10.5281/zenodo.1012598	HeuDiConv	10.5281/zenodo.11200905								Cites		crossref		active
heudiconv	latest	doi	10.5281/zenodo.1012598	HeuDiConv	10.5281/zenodo.11201247								Cites		crossref		active
heudiconv	latest	doi	10.5281/zenodo.1012598	HeuDiConv	10.5281/zenodo.11497270								Cites		crossref		active
heudiconv	latest	doi	10.5281/zenodo.1012598	HeuDiConv	10.1523/jneurosci.2322-23.2024				Brain Network Interconnectivity Dynamics Explain Metacognitive Differences in Listening Behavior	Mohsen Alavash; Jonas Obleser	2024	The Journal of Neuroscience	Cites		crossref		active
heudiconv	latest	doi	10.5281/zenodo.1012598	HeuDiConv	10.5281/zenodo.13761275								Cites		crossref		active
heudiconv	latest	doi	10.5281/zenodo.1012598	HeuDiConv	10.5281/zenodo.13877357								Cites		crossref		active
nipype	latest	doi	10.3389/fninf.2011.00013	Nipype	10.5281/zenodo.2642530								Cites		crossref		active
nipype	latest	doi	10.3389/fninf.2011.00013	Nipype	10.5281/zenodo.3268653								Cites		crossref		active
nipype	latest	doi	10.3389/fninf.2011.00013	Nipype	10.5281/zenodo.50186								Cites		crossref		active
nipype	latest	doi	10.3389/fninf.2011.00013	Nipype	10.5281/zenodo.3528076								Cites		crossref		active
nipype	latest	doi	10.3389/fninf.2011.00013	Nipype	10.1162/netn_a_00172				Differential contributions of static and time-varying functional connectivity to human behavior	Adam Eichenbaum; Ioannis Pappas; Daniel Lurie; Jessica R. Cohen; Mark D’Esposito	2021	Network Neuroscience	Cites		crossref		active
nipype	latest	doi	10.3389/fninf.2011.00013	Nipype	10.1038/s41597-019-0073-y				The open diffusion data derivatives, brain data upcycling via integrated publishing of derivatives and reproducible open cloud services	Paolo Avesani; Brent McPherson; Soichi Hayashi; Cesar F. Caiafa; Robert Henschel; Eleftherios Garyfallidis; Lindsey Kitchell; Daniel Bullock; Andrew Patterson; Emanuele Olivetti; Olaf Sporns; Andrew J. Saykin; Lei Wang; Ivo Dinov; David Hancock; Bradley Caron; Yiming Qian; Franco Pestilli	2019	Scientific Data	Cites		crossref		active
nipype	latest	doi	10.3389/fninf.2011.00013	Nipype	10.1016/j.celrep.2019.10.067				Intrinsic Functional Connectivity of the Brain in Adults with a Single Cerebral Hemisphere	Dorit Kliemann; Ralph Adolphs; J. Michael Tyszka; Bruce Fischl; B.T. Thomas Yeo; Remya Nair; Julien Dubois; Lynn K. Paul	2019	Cell Reports	Cites		crossref		active
nipype	latest	doi	10.3389/fninf.2011.00013	Nipype	10.1016/j.neuroimage.2020.116614				Identifying and removing widespread signal deflections from fMRI data: Rethinking the global signal regression problem	Kevin M. Aquino; Ben D. Fulcher; Linden Parkes; Kristina Sabaroedin; Alex Fornito	2020	NeuroImage	Cites		crossref		active
nipype	latest	doi	10.3389/fninf.2011.00013	Nipype	10.1098/rstb.2017.0284				A distributed brain network predicts general intelligence from resting-state human neuroimaging data	Julien Dubois; Paola Galdi; Lynn K. Paul; Ralph Adolphs	2018	Philosophical Transactions of the Royal Society B: Biological Sciences	Cites		crossref		active
nipype	latest	doi	10.3389/fninf.2011.00013	Nipype	10.1016/j.neuroimage.2016.11.005				Predicting brain-age from multimodal imaging data captures cognitive impairment	Franziskus Liem; Gaël Varoquaux; Jana Kynast; Frauke Beyer; Shahrzad Kharabian Masouleh; Julia M. Huntenburg; Leonie Lampe; Mehdi Rahim; Alexandre Abraham; R. Cameron Craddock; Steffi Riedel-Heller; Tobias Luck; Markus Loeffler; Matthias L. Schroeter; Anja Veronica Witte; Arno Villringer; Daniel S. Margulies	2017	NeuroImage	Cites		crossref		active
nipype	latest	doi	10.3389/fninf.2011.00013	Nipype	10.1038/sdata.2016.44				The brain imaging data structure, a format for organizing and describing outputs of neuroimaging experiments	Krzysztof J. Gorgolewski; Tibor Auer; Vince D. Calhoun; R. Cameron Craddock; Samir Das; Eugene P. Duff; Guillaume Flandin; Satrajit S. Ghosh; Tristan Glatard; Yaroslav O. Halchenko; Daniel A. Handwerker; Michael Hanke; David Keator; Xiangrui Li; Zachary Michael; Camille Maumet; B. Nolan Nichols; Thomas E. Nichols; John Pellman; Jean-Baptiste Poline; Ariel Rokem; Gunnar Schaefer; Vanessa Sochat; William Triplett; Jessica A. Turner; Gaël Varoquaux; Russell A. Poldrack	2016	Scientific Data	Cites		crossref		active
nipype	latest	doi	10.3389/fninf.2011.00013	Nipype	10.1016/j.nicl.2019.101947				The impact of ischemic stroke on connectivity gradients	Şeyma Bayrak; Ahmed A. Khalil; Kersten Villringer; Jochen B. Fiebach; Arno Villringer; Daniel S. Margulies; Smadar Ovadia-Caro	2019	NeuroImage: Clinical	Cites		crossref		active
nipype	latest	doi	10.3389/fninf.2011.00013	Nipype	10.1177/0956797617742725				Beyond the 30-Million-Word Gap: Children’s Conversational Exposure Is Associated With Language-Related Brain Function	Rachel R. Romeo; Julia A. Leonard; Sydney T. Robinson; Martin R. West; Allyson P. Mackey; Meredith L. Rowe; John D. E. Gabrieli	2018	Psychological Science	Cites		crossref		active
nipype	latest	doi	10.3389/fninf.2011.00013	Nipype	10.7717/peerj.366				Association between in-scanner head motion with cerebral white matter microstructure: a multiband diffusion-weighted MRI study	Xiang-zhen Kong	2014	PeerJ	Cites		crossref		active
nipype	latest	doi	10.3389/fninf.2011.00013	Nipype	10.1038/nn.4354				Connectivity precedes function in the development of the visual word form area	Zeynep M Saygin; David E Osher; Elizabeth S Norton; Deanna A Youssoufian; Sara D Beach; Jenelle Feather; Nadine Gaab; John D E Gabrieli; Nancy Kanwisher	2016	Nature Neuroscience	Cites		crossref		active
nipype	latest	doi	10.3389/fninf.2011.00013	Nipype	10.12688/f1000research.14361.1				freesurfer: Connecting the Freesurfer software with R	John Muschelli; Elizabeth Sweeney; Ciprian M. Crainiceanu	2018	F1000Research	Cites		crossref		active
nipype	latest	doi	10.3389/fninf.2011.00013	Nipype	10.1038/s41598-019-47795-0				Comparison of Two-Talker Attention Decoding from EEG with Nonlinear Neural Networks and Linear Methods	Gregory Ciccarelli; Michael Nolan; Joseph Perricone; Paul T. Calamia; Stephanie Haro; James O’Sullivan; Nima Mesgarani; Thomas F. Quatieri; Christopher J. Smalt	2019	Scientific Reports	Cites		crossref		active
nipype	latest	doi	10.3389/fninf.2011.00013	Nipype	10.1016/j.jaac.2015.06.010				Child Maltreatment and Neural Systems Underlying Emotion Regulation	Katie A. McLaughlin; Matthew Peverill; Andrea L. Gold; Sonia Alves; Margaret A. Sheridan	2015	Journal of the American Academy of Child &amp; Adolescent Psychiatry	Cites		crossref		active
nipype	latest	doi	10.3389/fninf.2011.00013	Nipype	10.1038/s41592-018-0235-4				fMRIPrep: a robust preprocessing pipeline for functional MRI	Oscar Esteban; Christopher J. Markiewicz; Ross W. Blair; Craig A. Moodie; A. Ilkay Isik; Asier Erramuzpe; James D. Kent; Mathias Goncalves; Elizabeth DuPre; Madeleine Snyder; Hiroyuki Oya; Satrajit S. Ghosh; Jessey Wright; Joke Durnez; Russell A. Poldrack; Krzysztof J. Gorgolewski	2018	Nature Methods	Cites		crossref		active
nipype	latest	doi	10.3389/fninf.2011.00013	Nipype	10.1093/cercor/bhx328				Encoding of Auditory Temporal Gestalt in the Human Brain	Michael P Notter; Michael Hanke; Micah M Murray; Eveline Geiser	2018	Cerebral Cortex	Cites		crossref		active
nipype	latest	doi	10.3389/fninf.2011.00013	Nipype	10.1002/da.22284				AMYGDALA RESPONSE TO NEGATIVE STIMULI PREDICTS PTSD SYMPTOM ONSET FOLLOWING A TERRORIST ATTACK	Katie A. McLaughlin; Daniel S. Busso; Andrea Duys; Jennifer Greif Green; Sonia Alves; Marcus Way; Margaret A. Sheridan	2014	Depression and Anxiety	Cites		crossref		active
